season,round,circuit,driver,team,grid,laps_completed,total_laps,status
2018,2,Sakhir,PER,Force India,12,56,57,+1 Lap
2018,2,Sakhir,HAR,Toro Rosso,11,56,57,+1 Lap
2018,2,Sakhir,RAI,Ferrari,2,34,57,Wheel
2018,2,Sakhir,VER,Red Bull Racing,15,4,57,Puncture
2018,2,Sakhir,RIC,Red Bull Racing,4,2,57,Electrical
2018,3,Shanghai,RIC,Red Bull Racing,6,56,56,Finished
2018,3,Shanghai,BOT,Mercedes,3,56,56,Finished
2018,3,Shanghai,RAI,Ferrari,2,56,56,Finished
2018,3,Shanghai,HAM,Mercedes,4,56,56,Finished
2018,3,Shanghai,VER,Red Bull Racing,5,56,56,Finished
2018,3,Shanghai,HUL,Renault,7,56,56,Finished
2018,3,Shanghai,ALO,McLaren,13,56,56,Finished
2018,3,Shanghai,VET,Ferrari,1,56,56,Finished
2018,3,Shanghai,SAI,Renault,9,56,56,Finished
2018,3,Shanghai,MAG,Haas F1 Team,11,56,56,Finished
2018,3,Shanghai,OCO,Force India,12,56,56,Finished
2018,3,Shanghai,PER,Force India,8,56,56,Finished
2018,3,Shanghai,VAN,McLaren,14,56,56,Finished
2018,3,Shanghai,STR,Williams,18,56,56,Finished
2018,3,Shanghai,SIR,Williams,16,56,56,Finished
2018,3,Shanghai,ERI,Sauber,20,56,56,Finished
2018,3,Shanghai,GRO,Haas F1 Team,10,56,56,Finished
2018,3,Shanghai,GAS,Toro Rosso,17,56,56,Finished
2018,3,Shanghai,LEC,Sauber,19,56,56,Finished
2018,3,Shanghai,HAR,Toro Rosso,15,51,56,Collision damage
2018,4,Baku,HAM,Mercedes,2,51,51,Finished
2018,4,Baku,RAI,Ferrari,6,51,51,Finished
2018,4,Baku,PER,Force India,8,51,51,Finished
2018,4,Baku,VET,Ferrari,1,51,51,Finished
2018,4,Baku,SAI,Renault,9,51,51,Finished
2018,4,Baku,LEC,Sauber,13,51,51,Finished
2018,4,Baku,ALO,McLaren,12,51,51,Finished
2018,4,Baku,STR,Williams,10,51,51,Finished
2018,4,Baku,VAN,McLaren,16,51,51,Finished
2018,4,Baku,HAR,Toro Rosso,19,51,51,Finished
2018,4,Baku,ERI,Sauber,18,51,51,Finished
2018,4,Baku,GAS,Toro Rosso,17,51,51,Finished
2018,4,Baku,MAG,Haas F1 Team,15,51,51,Finished
2018,4,Baku,BOT,Mercedes,3,49,51,Puncture
2018,4,Baku,GRO,Haas F1 Team,20,43,51,Accident
2018,4,Baku,VER,Red Bull Racing,5,40,51,Collision
2018,4,Baku,RIC,Red Bull Racing,4,40,51,Collision
2018,4,Baku,HUL,Renault,14,11,51,Accident
2018,4,Baku,OCO,Force India,7,1,51,Collision
2018,4,Baku,SIR,Williams,11,1,51,Collision
2018,5,Barcelona,HAM,Mercedes,1,66,66,Finished
2018,5,Barcelona,BOT,Mercedes,2,66,66,Finished
2018,5,Barcelona,VER,Red Bull Racing,5,66,66,Finished
2018,5,Barcelona,VET,Ferrari,3,66,66,Finished
2018,5,Barcelona,RIC,Red Bull Racing,6,66,66,Finished
2018,5,Barcelona,MAG,Haas F1 Team,7,65,66,+1 Lap
2018,5,Barcelona,SAI,Renault,9,65,66,+1 Lap
2018,5,Barcelona,ALO,McLaren,8,65,66,+1 Lap
2018,5,Barcelona,PER,Force India,15,64,66,+2 Laps
2018,5,Barcelona,LEC,Sauber,14,64,66,+2 Laps
2018,5,Barcelona,STR,Williams,18,64,66,+2 Laps
2018,5,Barcelona,HAR,Toro Rosso,20,64,66,+2 Laps
2018,5,Barcelona,ERI,Sauber,17,64,66,+2 Laps
2018,5,Barcelona,SIR,Williams,19,63,66,+3 Laps
2018,5,Barcelona,VAN,McLaren,11,46,66,Gearbox
2018,5,Barcelona,OCO,Force India,13,39,66,Oil leak
2018,5,Barcelona,RAI,Ferrari,4,25,66,Turbo
2018,5,Barcelona,GRO,Haas F1 Team,10,1,66,Collision
2018,5,Barcelona,GAS,Toro Rosso,12,1,66,Collision
2018,5,Barcelona,HUL,Renault,16,1,66,Collision
2018,6,Monte Carlo,RIC,Red Bull Racing,1,78,78,Finished
2018,6,Monte Carlo,VET,Ferrari,2,78,78,Finished
2018,6,Monte Carlo,HAM,Mercedes,3,78,78,Finished
2018,6,Monte Carlo,RAI,Ferrari,4,78,78,Finished
2018,6,Monte Carlo,BOT,Mercedes,5,78,78,Finished
2018,6,Monte Carlo,OCO,Force India,6,78,78,Finished
2018,6,Monte Carlo,GAS,Toro Rosso,10,78,78,Finished
2018,6,Monte Carlo,HUL,Renault,11,78,78,Finished
2018,6,Monte Carlo,VER,Red Bull Racing,20,78,78,Finished
2018,6,Monte Carlo,SAI,Renault,8,78,78,Finished
2018,6,Monte Carlo,ERI,Sauber,16,78,78,Finished
2018,6,Monte Carlo,PER,Force India,9,78,78,Finished
2018,6,Monte Carlo,MAG,Haas F1 Team,19,78,78,Finished
2018,6,Monte Carlo,VAN,McLaren,12,77,78,+1 Lap
2018,6,Monte Carlo,GRO,Haas F1 Team,18,77,78,+1 Lap
2018,6,Monte Carlo,SIR,Williams,13,77,78,+1 Lap
2018,6,Monte Carlo,STR,Williams,17,76,78,+2 Laps
2018,6,Monte Carlo,LEC,Sauber,14,71,78,Collision
2018,6,Monte Carlo,HAR,Toro Rosso,15,71,78,Collision
2018,6,Monte Carlo,ALO,McLaren,7,53,78,Gearbox
2018,7,Montréal,VET,Ferrari,1,70,70,Finished
2018,7,Montréal,BOT,Mercedes,2,70,70,Finished
2018,7,Montréal,VER,Red Bull Racing,3,70,70,Finished
2018,7,Montréal,RIC,Red Bull Racing,6,70,70,Finished
2018,7,Montréal,HAM,Mercedes,4,70,70,Finished
2018,7,Montréal,RAI,Ferrari,5,70,70,Finished
2018,7,Montréal,HUL,Renault,7,69,70,+1 Lap
2018,7,Montréal,SAI,Renault,9,69,70,+1 Lap
2018,7,Montréal,OCO,Force India,8,69,70,+1 Lap
2018,7,Montréal,LEC,Sauber,13,69,70,+1 Lap
2018,7,Montréal,GAS,Toro Rosso,16,69,70,+1 Lap
2018,7,Montréal,GRO,Haas F1 Team,20,69,70,+1 Lap
2018,7,Montréal,MAG,Haas F1 Team,11,69,70,+1 Lap
2018,7,Montréal,PER,Force India,10,69,70,+1 Lap
2018,7,Montréal,ERI,Sauber,19,68,70,+2 Laps
2018,7,Montréal,VAN,McLaren,15,68,70,+2 Laps
2018,7,Montréal,SIR,Williams,18,68,70,+2 Laps
2018,7,Montréal,ALO,McLaren,14,41,70,Exhaust
2018,7,Montréal,HAR,Toro Rosso,12,1,70,Collision
2018,7,Montréal,STR,Williams,17,1,70,Collision
2018,8,Le Castellet,HAM,Mercedes,1,53,53,Finished
2018,8,Le Castellet,VER,Red Bull Racing,4,53,53,Finished
2018,8,Le Castellet,RAI,Ferrari,6,53,53,Finished
2018,8,Le Castellet,RIC,Red Bull Racing,5,53,53,Finished
2018,8,Le Castellet,VET,Ferrari,3,53,53,Finished
2018,8,Le Castellet,MAG,Haas F1 Team,9,53,53,Finished
2018,8,Le Castellet,BOT,Mercedes,2,53,53,Finished
2018,8,Le Castellet,SAI,Renault,7,53,53,Finished
2018,8,Le Castellet,HUL,Renault,12,53,53,Finished
2018,8,Le Castellet,LEC,Sauber,8,53,53,Finished
2018,8,Le Castellet,GRO,Haas F1 Team,10,52,53,+1 Lap
2018,8,Le Castellet,VAN,McLaren,17,52,53,+1 Lap
2018,8,Le Castellet,ERI,Sauber,15,52,53,+1 Lap
2018,8,Le Castellet,HAR,Toro Rosso,20,52,53,+1 Lap
2018,8,Le Castellet,SIR,Williams,18,52,53,+1 Lap
2018,8,Le Castellet,ALO,McLaren,16,51,53,Wheel
2018,8,Le Castellet,STR,Williams,19,49,53,Puncture
2018,8,Le Castellet,PER,Force India,13,28,53,Engine
2018,8,Le Castellet,OCO,Force India,11,1,53,Collision
2018,8,Le Castellet,GAS,Toro Rosso,14,1,53,Collision
2018,9,Spielberg,VER,Red Bull Racing,4,71,71,Finished
2018,9,Spielberg,RAI,Ferrari,3,71,71,Finished
2018,9,Spielberg,VET,Ferrari,6,71,71,Finished
2018,9,Spielberg,GRO,Haas F1 Team,5,70,71,+1 Lap
2018,9,Spielberg,MAG,Haas F1 Team,8,70,71,+1 Lap
2018,9,Spielberg,OCO,Force India,11,70,71,+1 Lap
2018,9,Spielberg,PER,Force India,16,70,71,+1 Lap
2018,9,Spielberg,ALO,McLaren,13,70,71,+1 Lap
2018,9,Spielberg,LEC,Sauber,18,70,71,+1 Lap
2018,9,Spielberg,ERI,Sauber,20,70,71,+1 Lap
2018,9,Spielberg,GAS,Toro Rosso,12,70,71,+1 Lap
2018,9,Spielberg,SAI,Renault,9,70,71,+1 Lap
2018,9,Spielberg,SIR,Williams,17,69,71,+2 Laps
2018,9,Spielberg,STR,Williams,14,69,71,+2 Laps
2018,9,Spielberg,VAN,McLaren,15,65,71,Collision damage
2018,9,Spielberg,HAM,Mercedes,2,63,71,Fuel pressure
2018,9,Spielberg,HAR,Toro Rosso,19,55,71,Hydraulics
2018,9,Spielberg,RIC,Red Bull Racing,7,54,71,Exhaust
2018,9,Spielberg,BOT,Mercedes,1,14,71,Hydraulics
2018,9,Spielberg,HUL,Renault,10,12,71,Engine
2018,10,Silverstone,VET,Ferrari,2,52,52,Finished
2018,10,Silverstone,HAM,Mercedes,1,52,52,Finished
2018,10,Silverstone,RAI,Ferrari,3,52,52,Finished
2018,10,Silverstone,BOT,Mercedes,4,52,52,Finished
2018,10,Silverstone,RIC,Red Bull Racing,6,52,52,Finished
2018,10,Silverstone,HUL,Renault,11,52,52,Finished
2018,10,Silverstone,OCO,Force India,10,52,52,Finished
2018,10,Silverstone,ALO,McLaren,13,52,52,Finished
2018,10,Silverstone,MAG,Haas F1 Team,7,52,52,Finished
2018,10,Silverstone,PER,Force India,12,52,52,Finished
2018,10,Silverstone,VAN,McLaren,17,52,52,Finished
2018,10,Silverstone,STR,Williams,19,52,52,Finished
2018,10,Silverstone,GAS,Toro Rosso,14,52,52,Finished
2018,10,Silverstone,SIR,Williams,18,52,52,Finished
2018,10,Silverstone,VER,Red Bull Racing,5,47,52,Brakes
2018,10,Silverstone,GRO,Haas F1 Team,8,38,52,Collision
2018,10,Silverstone,SAI,Renault,16,38,52,Collision
2018,10,Silverstone,ERI,Sauber,15,32,52,Accident
2018,10,Silverstone,LEC,Sauber,9,18,52,Tyre
2018,10,Silverstone,HAR,Toro Rosso,20,1,52,Power Unit
2018,11,Hockenheim,HAM,Mercedes,14,67,67,Finished
2018,11,Hockenheim,BOT,Mercedes,2,67,67,Finished
2018,11,Hockenheim,RAI,Ferrari,3,67,67,Finished
2018,11,Hockenheim,VER,Red Bull Racing,4,67,67,Finished
2018,11,Hockenheim,HUL,Renault,7,67,67,Finished
2018,11,Hockenheim,GRO,Haas F1 Team,6,67,67,Finished
2018,11,Hockenheim,PER,Force India,10,67,67,Finished
2018,11,Hockenheim,OCO,Force India,15,67,67,Finished
2018,11,Hockenheim,ERI,Sauber,13,67,67,Finished
2018,11,Hockenheim,HAR,Toro Rosso,17,67,67,Finished
2018,11,Hockenheim,MAG,Haas F1 Team,5,67,67,Finished
2018,11,Hockenheim,SAI,Renault,8,67,67,Finished
2018,11,Hockenheim,VAN,McLaren,19,67,67,Finished
2018,11,Hockenheim,GAS,Toro Rosso,16,66,67,+1 Lap
2018,11,Hockenheim,LEC,Sauber,9,66,67,+1 Lap
2018,11,Hockenheim,ALO,McLaren,11,65,67,Retired
2018,11,Hockenheim,STR,Williams,18,53,67,Engine
2018,11,Hockenheim,VET,Ferrari,1,52,67,Accident
2018,11,Hockenheim,SIR,Williams,12,51,67,Engine
2018,11,Hockenheim,RIC,Red Bull Racing,20,28,67,Engine
2018,12,Budapest,HAM,Mercedes,1,70,70,Finished
2018,12,Budapest,VET,Ferrari,4,70,70,Finished
2018,12,Budapest,RAI,Ferrari,3,70,70,Finished
2018,12,Budapest,RIC,Red Bull Racing,12,70,70,Finished
2018,12,Budapest,BOT,Mercedes,2,70,70,Finished
2018,12,Budapest,GAS,Toro Rosso,6,70,70,Finished
2018,12,Budapest,MAG,Haas F1 Team,9,69,70,+1 Lap
2018,12,Budapest,ALO,McLaren,11,69,70,+1 Lap
2018,12,Budapest,SAI,Renault,5,69,70,+1 Lap
2018,12,Budapest,GRO,Haas F1 Team,10,69,70,+1 Lap
2018,12,Budapest,HAR,Toro Rosso,8,69,70,+1 Lap
2018,12,Budapest,HUL,Renault,13,69,70,+1 Lap
2018,12,Budapest,OCO,Force India,18,69,70,+1 Lap
2018,12,Budapest,PER,Force India,19,69,70,+1 Lap
2018,12,Budapest,ERI,Sauber,14,68,70,+2 Laps
2018,12,Budapest,SIR,Williams,20,68,70,+2 Laps
2018,12,Budapest,STR,Williams,15,68,70,+2 Laps
2018,12,Budapest,VAN,McLaren,16,50,70,Gearbox
2018,12,Budapest,VER,Red Bull Racing,7,6,70,Power loss
2018,12,Budapest,LEC,Sauber,17,1,70,Suspension
2018,13,Spa-Francorchamps,VET,Ferrari,2,44,44,Finished
2018,13,Spa-Francorchamps,HAM,Mercedes,1,44,44,Finished
2018,13,Spa-Francorchamps,VER,Red Bull Racing,7,44,44,Finished
2018,13,Spa-Francorchamps,BOT,Mercedes,19,44,44,Finished
2018,13,Spa-Francorchamps,PER,Racing Point,4,44,44,Finished
2018,13,Spa-Francorchamps,OCO,Racing Point,3,44,44,Finished
2018,13,Spa-Francorchamps,GRO,Haas F1 Team,5,44,44,Finished
2018,13,Spa-Francorchamps,MAG,Haas F1 Team,9,44,44,Finished
2018,13,Spa-Francorchamps,GAS,Toro Rosso,10,44,44,Finished
2018,13,Spa-Francorchamps,ERI,Sauber,13,43,44,+1 Lap
2018,13,Spa-Francorchamps,SAI,Renault,14,43,44,+1 Lap
2018,13,Spa-Francorchamps,SIR,Williams,16,43,44,+1 Lap
2018,13,Spa-Francorchamps,STR,Williams,17,43,44,+1 Lap
2018,13,Spa-Francorchamps,HAR,Toro Rosso,11,43,44,+1 Lap
2018,13,Spa-Francorchamps,VAN,McLaren,18,43,44,+1 Lap
2018,13,Spa-Francorchamps,RIC,Red Bull Racing,8,28,44,Retired
2018,13,Spa-Francorchamps,RAI,Ferrari,6,8,44,Brakes
2018,13,Spa-Francorchamps,LEC,Sauber,12,1,44,Accident
2018,13,Spa-Francorchamps,ALO,McLaren,15,1,44,Accident
2018,13,Spa-Francorchamps,HUL,Renault,20,1,44,Accident
2018,15,Singapore,HAM,Mercedes,1,61,61,Finished
2018,15,Singapore,VER,Red Bull Racing,2,61,61,Finished
2018,15,Singapore,VET,Ferrari,3,61,61,Finished
2018,15,Singapore,BOT,Mercedes,4,61,61,Finished
2018,15,Singapore,RAI,Ferrari,5,61,61,Finished
2018,15,Singapore,RIC,Red Bull Racing,6,61,61,Finished
2018,15,Singapore,ALO,McLaren,11,61,61,Finished
2018,15,Singapore,SAI,Renault,12,60,61,+1 Lap
2018,15,Singapore,LEC,Sauber,13,60,61,+1 Lap
2018,15,Singapore,HUL,Renault,10,60,61,+1 Lap
2018,15,Singapore,ERI,Sauber,14,60,61,+1 Lap
2018,15,Singapore,VAN,McLaren,18,60,61,+1 Lap
2018,15,Singapore,GAS,Toro Rosso,15,60,61,+1 Lap
2018,15,Singapore,STR,Williams,20,60,61,+1 Lap
2018,15,Singapore,GRO,Haas F1 Team,8,60,61,+1 Lap
2018,15,Singapore,PER,Racing Point,7,60,61,+1 Lap
2018,15,Singapore,HAR,Toro Rosso,17,60,61,+1 Lap
2018,15,Singapore,MAG,Haas F1 Team,16,59,61,+2 Laps
2018,15,Singapore,SIR,Williams,19,59,61,+2 Laps
2018,15,Singapore,OCO,Racing Point,9,1,61,Collision
2018,16,Sochi,HAM,Mercedes,2,53,53,Finished
2018,16,Sochi,BOT,Mercedes,1,53,53,Finished
2018,16,Sochi,VET,Ferrari,3,53,53,Finished
2018,16,Sochi,RAI,Ferrari,4,53,53,Finished
2018,16,Sochi,VER,Red Bull Racing,19,53,53,Finished
2018,16,Sochi,RIC,Red Bull Racing,18,53,53,Finished
2018,16,Sochi,LEC,Sauber,7,53,53,Finished
2018,16,Sochi,MAG,Haas F1 Team,5,52,53,+1 Lap
2018,16,Sochi,OCO,Racing Point,6,52,53,+1 Lap
2018,16,Sochi,PER,Racing Point,8,52,53,+1 Lap
2018,16,Sochi,GRO,Haas F1 Team,9,52,53,+1 Lap
2018,16,Sochi,HUL,Renault,12,52,53,+1 Lap
2018,16,Sochi,ERI,Sauber,10,52,53,+1 Lap
2018,16,Sochi,ALO,McLaren,16,52,53,+1 Lap
2018,16,Sochi,STR,Williams,14,52,53,+1 Lap
2018,16,Sochi,VAN,McLaren,15,51,53,+2 Laps
2018,16,Sochi,SAI,Renault,11,51,53,+2 Laps
2018,16,Sochi,SIR,Williams,13,51,53,+2 Laps
2018,16,Sochi,GAS,Toro Rosso,17,4,53,Brakes
2018,16,Sochi,HAR,Toro Rosso,20,4,53,Brakes
2018,17,Suzuka,HAM,Mercedes,1,53,53,Finished
2018,17,Suzuka,BOT,Mercedes,2,53,53,Finished
2018,17,Suzuka,VER,Red Bull Racing,3,53,53,Finished
2018,17,Suzuka,RIC,Red Bull Racing,15,53,53,Finished
2018,17,Suzuka,RAI,Ferrari,4,53,53,Finished
2018,17,Suzuka,VET,Ferrari,8,53,53,Finished
2018,17,Suzuka,PER,Racing Point,9,53,53,Finished
2018,17,Suzuka,GRO,Haas F1 Team,5,53,53,Finished
2018,17,Suzuka,OCO,Racing Point,11,53,53,Finished
2018,17,Suzuka,SAI,Renault,13,52,53,+1 Lap
2018,17,Suzuka,GAS,Toro Rosso,7,52,53,+1 Lap
2018,17,Suzuka,ERI,Sauber,20,52,53,+1 Lap
2018,17,Suzuka,HAR,Toro Rosso,6,52,53,+1 Lap
2018,17,Suzuka,ALO,McLaren,18,52,53,+1 Lap
2018,17,Suzuka,VAN,McLaren,19,52,53,+1 Lap
2018,17,Suzuka,SIR,Williams,17,52,53,+1 Lap
2018,17,Suzuka,STR,Williams,14,52,53,+1 Lap
2018,17,Suzuka,LEC,Sauber,10,39,53,Mechanical
2018,17,Suzuka,HUL,Renault,16,37,53,Engine
2018,17,Suzuka,MAG,Haas F1 Team,12,8,53,Collision damage
2018,18,Austin,RAI,Ferrari,2,56,56,Finished
2018,18,Austin,VER,Red Bull Racing,18,56,56,Finished
2018,18,Austin,HAM,Mercedes,1,56,56,Finished
2018,18,Austin,VET,Ferrari,5,56,56,Finished
2018,18,Austin,BOT,Mercedes,3,56,56,Finished
2018,18,Austin,HUL,Renault,7,56,56,Finished
2018,18,Austin,SAI,Renault,11,56,56,Finished
2018,18,Austin,PER,Racing Point,10,56,56,Finished
2018,18,Austin,HAR,Toro Rosso,20,55,56,+1 Lap
2018,18,Austin,ERI,Sauber,16,55,56,+1 Lap
2018,18,Austin,VAN,McLaren,17,55,56,+1 Lap
2018,18,Austin,GAS,Toro Rosso,19,55,56,+1 Lap
2018,18,Austin,SIR,Williams,14,55,56,+1 Lap
2018,18,Austin,STR,Williams,15,54,56,+2 Laps
2018,18,Austin,LEC,Sauber,9,31,56,Collision damage
2018,18,Austin,RIC,Red Bull Racing,4,9,56,Battery
2018,18,Austin,GRO,Haas F1 Team,8,2,56,Collision damage
2018,18,Austin,ALO,McLaren,13,1,56,Collision
2018,18,Austin,OCO,Racing Point,6,56,56,Disqualified
2018,18,Austin,MAG,Haas F1 Team,12,56,56,Disqualified
2018,19,Mexico City,VER,Red Bull Racing,2,71,71,Finished
2018,19,Mexico City,VET,Ferrari,4,71,71,Finished
2018,19,Mexico City,RAI,Ferrari,6,71,71,Finished
2018,19,Mexico City,HAM,Mercedes,3,71,71,Finished
2018,19,Mexico City,BOT,Mercedes,5,70,71,+1 Lap
2018,19,Mexico City,HUL,Renault,7,69,71,+2 Laps
2018,19,Mexico City,LEC,Sauber,9,69,71,+2 Laps
2018,19,Mexico City,VAN,McLaren,15,69,71,+2 Laps
2018,19,Mexico City,ERI,Sauber,10,69,71,+2 Laps
2018,19,Mexico City,GAS,Toro Rosso,20,69,71,+2 Laps
2018,19,Mexico City,OCO,Racing Point,11,69,71,+2 Laps
2018,19,Mexico City,STR,Williams,17,69,71,+2 Laps
2018,19,Mexico City,SIR,Williams,19,69,71,+2 Laps
2018,19,Mexico City,HAR,Toro Rosso,14,69,71,+2 Laps
2018,19,Mexico City,MAG,Haas F1 Team,16,69,71,+2 Laps
2018,19,Mexico City,GRO,Haas F1 Team,18,68,71,+3 Laps
2018,19,Mexico City,RIC,Red Bull Racing,1,62,71,Engine
2018,19,Mexico City,PER,Racing Point,13,38,71,Brakes
2018,19,Mexico City,SAI,Renault,8,29,71,Suspension
2018,19,Mexico City,ALO,McLaren,12,4,71,Engine
2018,20,São Paulo,HAM,Mercedes,1,71,71,Finished
2018,20,São Paulo,VER,Red Bull Racing,5,71,71,Finished
2018,20,São Paulo,RAI,Ferrari,4,71,71,Finished
2018,20,São Paulo,RIC,Red Bull Racing,11,71,71,Finished
2018,20,São Paulo,BOT,Mercedes,3,71,71,Finished
2018,20,São Paulo,VET,Ferrari,2,71,71,Finished
2018,20,São Paulo,LEC,Sauber,7,71,71,Finished
2018,20,São Paulo,GRO,Haas F1 Team,8,71,71,Finished
2018,20,São Paulo,MAG,Haas F1 Team,10,71,71,Finished
2018,20,São Paulo,PER,Racing Point,12,70,71,+1 Lap
2018,20,São Paulo,HAR,Toro Rosso,16,70,71,+1 Lap
2018,20,São Paulo,SAI,Renault,15,70,71,+1 Lap
2018,20,São Paulo,GAS,Toro Rosso,9,70,71,+1 Lap
2018,20,São Paulo,VAN,McLaren,20,70,71,+1 Lap
2018,20,São Paulo,OCO,Racing Point,18,70,71,+1 Lap
2018,20,São Paulo,SIR,Williams,14,69,71,+2 Laps
2018,20,São Paulo,ALO,McLaren,17,69,71,+2 Laps
2018,20,São Paulo,STR,Williams,19,69,71,+2 Laps
2018,20,São Paulo,HUL,Renault,13,32,71,Overheating
2018,20,São Paulo,ERI,Sauber,6,20,71,Collision
2018,21,Yas Marina,HAM,Mercedes,1,55,55,Finished
2018,21,Yas Marina,VET,Ferrari,3,55,55,Finished
2018,21,Yas Marina,VER,Red Bull Racing,6,55,55,Finished
2018,21,Yas Marina,RIC,Red Bull Racing,5,55,55,Finished
2018,21,Yas Marina,BOT,Mercedes,2,55,55,Finished
2018,21,Yas Marina,SAI,Renault,11,55,55,Finished
2018,21,Yas Marina,LEC,Sauber,8,55,55,Finished
2018,21,Yas Marina,PER,Racing Point,14,55,55,Finished
2018,21,Yas Marina,GRO,Haas F1 Team,7,54,55,+1 Lap
2018,21,Yas Marina,MAG,Haas F1 Team,13,54,55,+1 Lap
2018,21,Yas Marina,ALO,McLaren,15,54,55,+1 Lap
2018,21,Yas Marina,HAR,Toro Rosso,16,54,55,+1 Lap
2018,21,Yas Marina,STR,Williams,20,54,55,+1 Lap
2018,21,Yas Marina,VAN,McLaren,18,54,55,+1 Lap
2018,21,Yas Marina,SIR,Williams,19,54,55,+1 Lap
2018,21,Yas Marina,GAS,Toro Rosso,17,47,55,Engine
2018,21,Yas Marina,OCO,Racing Point,9,45,55,Engine
2018,21,Yas Marina,ERI,Sauber,12,25,55,Power loss
2018,21,Yas Marina,RAI,Ferrari,4,7,55,Power loss
2018,21,Yas Marina,HUL,Renault,10,1,55,Collision
2019,1,Melbourne,BOT,Mercedes,2,58,58,Finished
2019,1,Melbourne,HAM,Mercedes,1,58,58,Finished
2019,1,Melbourne,VER,Red Bull Racing,4,58,58,Finished
2019,1,Melbourne,VET,Ferrari,3,58,58,Finished
2019,1,Melbourne,LEC,Ferrari,5,58,58,Finished
2019,1,Melbourne,MAG,Haas F1 Team,7,58,58,Finished
2019,1,Melbourne,HUL,Renault,11,57,58,+1 Lap
2019,1,Melbourne,RAI,Alfa Romeo Racing,9,57,58,+1 Lap
2019,1,Melbourne,STR,Racing Point,16,57,58,+1 Lap
2019,1,Melbourne,KVY,Toro Rosso,15,57,58,+1 Lap
2019,1,Melbourne,GAS,Red Bull Racing,17,57,58,+1 Lap
2019,1,Melbourne,NOR,McLaren,8,57,58,+1 Lap
2019,1,Melbourne,PER,Racing Point,10,57,58,+1 Lap
2019,1,Melbourne,ALB,Toro Rosso,13,57,58,+1 Lap
2019,1,Melbourne,GIO,Alfa Romeo Racing,14,57,58,+1 Lap
2019,1,Melbourne,RUS,Williams,19,56,58,+2 Laps
2019,1,Melbourne,KUB,Williams,20,55,58,+3 Laps
2019,1,Melbourne,GRO,Haas F1 Team,6,30,58,Wheel
2019,1,Melbourne,RIC,Renault,12,29,58,Damage
2019,1,Melbourne,SAI,McLaren,18,10,58,Engine
2019,2,Sakhir,HAM,Mercedes,3,57,57,Finished
2019,2,Sakhir,BOT,Mercedes,4,57,57,Finished
2019,2,Sakhir,LEC,Ferrari,1,57,57,Finished
2019,2,Sakhir,VER,Red Bull Racing,5,57,57,Finished
2019,2,Sakhir,VET,Ferrari,2,57,57,Finished
2019,2,Sakhir,NOR,McLaren,9,57,57,Finished
2019,2,Sakhir,RAI,Alfa Romeo Racing,8,57,57,Finished
2019,2,Sakhir,GAS,Red Bull Racing,13,57,57,Finished
2019,2,Sakhir,ALB,Toro Rosso,12,57,57,Finished
2019,2,Sakhir,PER,Racing Point,14,57,57,Finished
2019,2,Sakhir,GIO,Alfa Romeo Racing,16,57,57,Finished
2019,2,Sakhir,KVY,Toro Rosso,15,56,57,+1 Lap
